2353
Grain_ID,Active,AspectRatios_0,AspectRatios_1,AvgQuats_0,AvgQuats_1,AvgQuats_2,AvgQuats_3,AxisEulerAngles_0,AxisEulerAngles_1,AxisEulerAngles_2,AxisLengths_0,AxisLengths_1,AxisLengths_2,Centroids_0,Centroids_1,Centroids_2,EquivalentDiameters,EulerAngles_0,EulerAngles_1,EulerAngles_2,NumCells,NumNeighbors,Omega3s,ParentIds,Phases,SurfaceFields,Volumes
1350,1,0.872166,0.331314,0.0739068,-0.104755,0.0318108,0.991238,5.69837,2.04435,5.11787,3.80435,3.31803,1.26044,40.0979,43.0578,9.2741,4.91674,5.35889,0.257112,0.988455,3983,22,0.710073,2274,1,0,62.2344
1351,1,0.617294,0.350737,-0.149703,-0.241775,-0.242591,0.927515,4.72745,2.1979,0,2.34468,1.44735,0.822365,8.17519,15.2007,0.784815,2.72087,3.90217,0.576698,1.86938,675,9,0.597812,1283,1,1,10.5469
1352,1,0.828742,0.5416,-0.301401,-0.0700708,-0.022367,0.950656,1.27182,0.898199,3.8139,2.05618,1.70404,1.11363,31.1505,17.5108,19.0191,3.09865,3.3465,0.629206,2.88964,997,12,0.786557,2594,1,0,15.5781
1353,1,0.927631,0.188955,0.344867,0.31434,0.0134954,0.88435,2.74331,0.182324,6.28319,1.14987,1.06665,0.217273,8.49609,29.8984,2.66016,1.2407,0.754381,0.970952,5.55932,64,6,0.577012,347,1,0,1
1354,1,0.63368,0.568592,-0.306689,-0.102228,0.176331,0.92973,2.54812,2.15064,2.75285,1.68669,1.06882,0.959041,43.6339,2.30947,14.7321,2.34659,3.65077,0.658383,3.00728,433,14,0.711539,1624,1,0,6.76562
1355,1,0.789568,0.22887,-0.310024,-0.245132,-0.181691,0.900435,5.88759,1.61279,6.02913,4.43264,3.49987,1.0145,27.727,29.7223,3.01966,4.89483,3.61152,0.812631,2.27345,3930,16,0.701124,479,1,1,61.4062
1356,1,0.793224,0.300113,-0.210956,0.11149,0.338191,0.910326,1.4598,3.07698,4.38139,3.49874,2.77529,1.05002,6.01037,30.6858,0.607556,4.21421,3.01111,0.481859,3.98348,2508,23,0.650428,1161,1,1,39.1875
1357,1,0.807542,0.727686,0.111427,-0.108058,-0.24042,0.958179,2.67438,0.928865,1.00336,0.537327,0.433914,0.391005,22.6136,43.7159,9.65909,0.869123,5.2673,0.311694,0.524211,22,5,0.59108,1955,1,0,0.34375
1358,1,0.792279,0.593618,-0.343125,-0.0881293,-0.342658,0.870106,4.28204,0.0234787,2.79834,2.47674,1.96227,1.47024,40.9071,22.7798,24.8647,3.80634,3.01784,0.724249,2.51502,1848,12,0.835661,2200,1,0,28.875
1359,1,0.783099,0.549197,-0.024429,0.0331027,0.240223,0.969845,6.10444,2.10352,0,3.54318,2.77466,1.9459,6.0702,24.0553,9.88297,5.23768,2.44936,0.082304,4.31943,4815,21,0.729488,2247,1,0,75.2344
1360,1,0.469474,0.261113,-0.272386,0.278485,0.107723,0.914684,0.680752,0.0899205,3.72784,2.63736,1.23817,0.68865,29.3374,36.6516,0.356557,2.53979,2.46236,0.800283,4.05529,549,7,0.626288,479,1,1,8.57812
1361,1,0.729927,0.465376,-0.0110832,-0.0375689,0.258427,0.965236,1.31916,2.78502,3.14159,1.32352,0.966072,0.615934,23.996,41.2021,13.2513,1.77689,4.68712,0.0783555,2.11927,188,6,0.559856,1955,1,0,2.9375
1362,1,0.824237,0.737164,-0.239495,-0.3541,0.112014,0.897056,4.64792,1.83932,5.69717,2.28884,1.88655,1.68725,34.3699,13.7456,26.2845,3.83767,4.24194,0.88342,2.2897,1894,14,0.85752,42,1,0,29.5938
1363,1,0.722127,0.402004,-0.0855478,0.106227,-0.0412828,0.989795,2.44379,0.160306,6.28319,1.98902,1.43633,0.799595,32.0565,17.22,0.444348,2.57927,2.2071,0.273635,3.99272,575,11,0.72976,2312,1,1,8.98438
1364,1,0.591179,0.264538,0.0772737,-0.246463,-0.181257,0.94891,0.931933,2.31464,3.14159,4.73257,2.7978,1.25194,28.0833,8.86196,2.09333,4.93437,4.82747,0.522509,1.07823,4026,29,0.61028,1234,1,1,62.9062
1365,1,0.833972,0.634218,0.344756,0.181231,0.187222,0.901802,2.074,0.541676,6.28319,3.15502,2.6312,2.00097,35.758,27.4679,3.68966,5.02935,0.68868,0.800152,6.00391,4263,34,0.803981,1033,1,0,66.6094
1366,1,0.577227,0.243573,0.186353,-0.195642,0.262213,0.926413,1.17317,1.13202,1.00714,1.2158,0.701794,0.296137,8.30085,38.8475,19.589,1.20751,5.7493,0.547183,1.08554,59,6,0.501293,860,1,0,0.921875
1367,1,0.568379,0.52035,-0.0674607,0.327713,-0.0176074,0.942201,2.34134,0.540763,6.28319,3.407,1.93647,1.77283,41.1678,22.7193,27.6373,4.45002,1.75513,0.682328,4.49069,2953,27,0.740853,456,1,1,46.1406
1368,1,0.530942,0.176544,0.269774,0.247211,0.0458911,0.929518,5.00905,3.01594,2.69019,3.61065,1.91705,0.63744,4.66349,9.94935,8.0173,3.09865,0.791113,0.749224,5.59073,997,11,0.42544,757,1,0,15.5781
1369,1,0.820435,0.724462,0.0793645,-0.021051,0.280011,0.956479,3.7289,0.701841,4.48101,2.6784,2.19745,1.9404,18.295,11.5455,26.2789,4.39561,0.0255194,0.164402,0.544068,2846,21,0.694077,617,1,1,44.4688
1370,1,0.852066,0.773045,-0.00637347,-0.0846566,-0.2938,0.952089,2.14102,0.874114,0.151583,2.28327,1.9455,1.76507,31.3636,9.69928,7.3628,3.87975,4.33793,0.169997,1.34663,1957,18,0.699621,2179,1,0,30.5781
1371,1,0.520268,0.422534,-0.116581,-0.162144,-0.0223708,0.979601,0,0,2.71683,0.727796,0.378649,0.307519,33.8182,39.9773,7.875,0.869123,4.06619,0.402112,2.17133,22,7,0.851503,2114,1,0,0.34375
1372,1,0.442196,0.255713,0.143654,0.299705,0.124342,0.934922,2.35446,2.6762,3.14159,1.13024,0.499786,0.289016,32.8929,37.7143,18.9071,1.0146,1.25605,0.677598,5.29158,35,6,0.327058,1157,1,0,0.546875
1373,1,0.808579,0.309439,0.266453,0.155171,-0.141421,0.940704,4.47461,2.89943,1.3793,2.43062,1.96535,0.752128,39.6037,16.5711,19.1943,2.95081,0.378129,0.626901,5.60662,861,16,0.570719,2143,1,0,13.4531
1374,1,0.932903,0.673253,0.143604,0.0829722,-0.103157,0.980741,4.80925,2.80521,1.17083,0.747505,0.69735,0.50326,15.7962,35.4,17.5192,1.24713,0.419128,0.333241,5.65446,65,7,0.674429,1815,1,0,1.01562
1375,1,0.856043,0.592569,0.289464,0.0585229,-0.178855,0.938508,5.34509,2.35154,3.14159,2.23129,1.91008,1.32219,20.8434,20.1644,13.8976,3.50668,0.0111723,0.599582,5.89538,1445,10,0.800709,1002,1,0,22.5781
1376,1,0.528978,0.400672,-0.319418,0.00667839,0.160907,0.933829,6.06862,2.49702,3.14159,4.04031,2.13724,1.61884,37.8907,39.2358,17.4346,4.73702,3.29132,0.650377,3.33313,3562,29,0.775826,1793,1,0,55.6562
1377,1,0.87774,0.693128,-0.358096,0.231199,0.0216723,0.904348,6.15863,2.08402,0.231605,1.56844,1.37668,1.08713,31.149,2.1215,19.6477,2.57477,2.59225,0.880677,3.73885,572,13,0.620495,2608,1,0,8.9375
1378,1,0.623818,0.520951,0.0983512,0.104885,-0.225725,0.963522,5.51918,1.72139,4.87633,0.601215,0.375049,0.313203,31.1324,32.4412,3.91176,0.797548,0.587414,0.288569,5.23553,17,4,0.583688,1588,1,0,0.265625
1379,1,0.761276,0.612661,-0.164607,-0.15708,0.222224,0.948075,4.5527,1.64028,4.24462,1.42385,1.08394,0.872335,3.78817,30.7156,17.5389,2.15207,4.13384,0.45908,2.60983,334,6,0.678629,2641,1,0,5.21875
1380,1,0.909114,0.510254,-0.241372,0.0126221,0.150153,0.958663,6.01379,2.99363,2.49364,2.43705,2.21555,1.24351,17.2802,32.4002,25.4724,3.72426,3.24471,0.488237,3.3492,1731,23,0.822541,780,1,0,27.0469
1381,1,0.601956,0.291858,-0.307533,0.282346,0.115794,0.901275,2.02206,2.44473,3.14159,0.799514,0.481272,0.233344,36.2738,10.4524,22.1786,0.85575,2.52665,0.861357,4.0121,21,6,0.505462,950,1,0,0.328125
1382,1,0.917059,0.60808,0.308182,-0.0444574,-0.0114296,0.950219,2.97599,1.51965,1.64566,4.28575,3.93028,2.60608,6.39879,3.02397,21.2291,6.88147,6.12789,0.633273,0.131241,10920,39,0.687982,1000,1,0,170.625
1383,1,0.69714,0.595977,0.157433,0.028061,-0.0446005,0.986123,1.94412,2.79724,3.14159,3.91374,2.72842,2.3325,17.8116,4.25537,2.78665,5.69636,0.131191,0.321208,6.0616,6194,33,0.686888,2099,1,1,96.7812
1384,1,0.307953,0.233018,0.0777983,0.102337,-0.322617,0.937759,0.785721,2.97713,0,2.39687,0.738123,0.558513,17.5241,22.569,0.32636,1.92489,0.589442,0.257816,5.03105,239,7,0.597899,204,1,1,3.73438
1385,1,0.579973,0.49886,-0.345416,-0.258871,0.225153,0.873487,2.00996,1.08719,5.11802,0.873441,0.506572,0.435725,12.064,36.2907,13.2616,1.08667,4.03701,0.892654,2.75072,43,9,0.398624,496,1,0,0.671875
1386,1,0.844271,0.368085,0.114806,-0.0148519,-0.328868,0.937254,3.96148,0.094451,3.81533,2.95954,2.49865,1.08936,6.66897,8.05204,0.6754,3.9473,5.81707,0.232045,6.07437,2061,18,0.791675,303,1,1,32.2031
1387,1,0.80706,0.548082,0.224455,-0.367111,0.154021,0.889453,3.26631,2.958,0,3.23659,2.61213,1.77392,40.7085,16.7921,17.328,4.86139,5.43262,0.889631,1.19349,3850,26,0.805155,2143,1,0,60.1562
1388,1,0.803338,0.501292,-0.261022,0.100536,0.237954,0.930128,0.276137,1.60792,5.97696,1.06681,0.857009,0.534783,7.05738,26.0348,18.1352,1.53837,3.0244,0.566993,3.7597,122,8,0.698563,1401,1,0,1.90625
1389,1,0.855638,0.651077,0.336807,0.255384,0.249921,0.871137,0.0112517,2.50978,1.59,1.82739,1.56359,1.18977,30.1894,35.7636,14.0283,2.95651,0.928149,0.872805,5.91381,866,11,0.774735,890,1,0,13.5312
1390,1,0.651332,0.375647,0.00222803,0.180559,-0.206993,0.961534,0.774063,0.653258,4.21788,1.258,0.819374,0.472563,44.312,10.1902,13.1774,1.51706,1.34642,0.363137,4.51269,117,4,0.577405,1658,1,0,1.82812
1391,1,0.836071,0.604578,-0.0896489,-0.294113,0.341012,0.888354,4.96923,2.65962,5.67101,1.5377,1.28563,0.929662,11.2269,37.0452,0.792473,2.40302,4.78305,0.62507,2.23319,465,9,0.748774,2180,1,1,7.26562
1392,1,0.556859,0.51565,-0.115545,-0.054587,-0.184678,0.974456,4.08267,1.06555,1.04295,1.73608,0.96675,0.895209,11.934,12.8066,13.777,2.22877,3.39564,0.256282,2.51295,371,11,0.662959,1918,1,0,5.79688
1393,1,0.807793,0.616716,-0.138379,0.212646,-0.308611,0.916729,4.94264,1.00605,4.49072,1.32309,1.06878,0.815969,40.639,43.7347,1.76986,2.02193,1.82297,0.513021,3.81076,277,9,0.575843,2707,1,0,4.32812
1394,1,0.617923,0.335776,-0.0366943,0.00106203,-0.241328,0.969749,4.25637,3.10073,3.14159,0.926086,0.57225,0.310958,19.7905,8.19595,20.2432,1.03357,2.86876,0.0734349,2.92662,37,7,0.412076,2231,1,0,0.578125
1395,1,0.736111,0.575945,-0.280265,0.249339,0.173392,0.910613,1.4666,1.70393,1.99112,3.73679,2.75069,2.15219,5.00914,15.7213,6.33309,5.5559,2.60268,0.769063,4.05682,5747,22,0.85459,2260,1,0,89.7969
1396,1,0.625896,0.406662,-0.329209,-0.0177437,-0.243802,0.912067,0.0369134,1.87961,0,1.72917,1.08228,0.703186,23.9458,2.18885,28.2492,2.12818,2.93424,0.671944,2.82655,323,5,0.643334,1757,1,1,5.04688
1397,1,0.664198,0.610205,-0.184494,-0.108849,-0.257136,0.942335,4.53595,0.895757,1.04033,1.55618,1.03361,0.94959,34.6048,10.2082,14.7905,2.26425,3.40823,0.431767,2.34218,389,17,0.773811,2415,1,0,6.07812
1398,1,0.694959,0.414633,-0.00163145,0.0567242,-0.0593829,0.996621,4.66055,2.3564,5.54446,0.749925,0.521167,0.310944,20.2308,18.6346,1.76923,0.918893,1.54004,0.113555,4.62412,26,7,0.323693,2522,1,0,0.40625
1399,1,0.853519,0.178099,0.0919727,-0.303911,0.29994,0.899564,0.348456,2.60435,4.5196,3.25783,2.78062,0.580215,9.93356,38.1891,16.5454,3.39992,5.32809,0.646233,1.59876,1317,16,0.713336,15,1,0,20.5781
1400,1,0.925387,0.172747,0.143004,0.239936,-0.195543,0.940076,1.52082,1.74309,3.47422,2.46909,2.28487,0.426529,44.3292,24.9701,8.80695,2.49106,0.828231,0.566171,5.04479,518,6,0.333867,992,1,0,8.09375
1401,1,0.780711,0.470471,-0.186299,-0.249465,0.361981,0.878652,1.681,1.224,3.53616,1.12032,0.874644,0.527077,27.7458,36.7521,7.41667,1.52992,4.46173,0.63323,2.60303,120,9,0.489022,1194,1,0,1.875
1402,1,0.685038,0.481867,0.170163,-0.152194,0.300643,0.926011,5.25481,0.232924,2.0851,1.10145,0.754532,0.53075,36.0325,14.365,19.7725,1.43971,5.8674,0.460652,1.04364,100,5,0.432515,2262,1,0,1.5625
1403,1,0.570309,0.355448,0.30768,-0.20308,-0.195902,0.908688,3.92483,0.300362,4.15709,1.29911,0.740896,0.461767,33.2199,35.9074,12.5671,1.47712,5.48745,0.75513,0.37106,108,5,0.611846,1138,1,0,1.6875
1404,1,0.626473,0.364984,-0.0802302,-0.228638,-0.0371353,0.969489,0.964934,1.20904,2.7287,0.814565,0.510303,0.297303,14.5446,9.83036,28.5179,0.941875,4.33662,0.489483,1.86999,28,6,0.431203,41,1,1,0.4375
1405,1,0.631847,0.240654,0.126468,0.260239,0.191949,0.937783,4.66535,1.84444,4.42489,2.46145,1.55526,0.592358,12.1619,38.4972,18.8086,2.52895,1.32033,0.587077,5.36664,542,13,0.563318,15,1,0,8.46875
1406,1,0.336493,0.109586,0.0308056,0.0634214,-0.146411,0.986708,1.32201,1.26361,1.05805,1.99369,0.670863,0.218481,3.56466,37.1336,7.0819,1.20065,0.971322,0.141132,5.01725,58,5,0.222462,1977,1,0,0.90625
1407,1,0.569994,0.52125,0.0687816,0.275215,0.0251689,0.958589,4.63139,1.58431,4.28752,1.9822,1.12984,1.03322,30.3075,25.1333,2.77439,2.57777,1.35214,0.575258,4.98354,574,13,0.678324,1905,1,0,8.96875
1408,1,0.79392,0.598419,-0.0620344,-0.0238629,0.261174,0.963001,3.84139,0.888074,4.40625,2.35607,1.87053,1.40992,18.7677,12.093,13.7618,3.59041,3.77365,0.133029,3.03921,1551,15,0.699808,2149,1,0,24.2344
1409,1,0.799246,0.223477,0.0205221,-0.196598,-0.167789,0.965803,4.49535,1.76104,5.0399,3.14952,2.51724,0.703847,41.8129,3.34195,10.7858,3.47237,4.64438,0.397954,1.29477,1403,10,0.725624,295,1,0,21.9219
1410,1,0.710804,0.614203,0.141836,-0.33695,0.282809,0.886773,1.62652,1.91904,3.14159,1.87188,1.33054,1.14972,19.9317,33.8937,3.14784,2.77618,5.41954,0.748522,1.48109,717,13,0.710826,2588,1,0,11.2031
1411,1,0.946723,0.631931,-0.0718723,-0.176426,-0.0202499,0.981478,5.06757,1.87068,4.74495,3.17943,3.01004,2.00918,42.0727,32.7632,9.7877,5.28974,4.30491,0.38335,1.93702,4960,29,0.824838,1587,1,0,77.5
1412,1,0.468232,0.36543,-0.1473,-0.196412,-0.240416,0.939109,0.1212,1.37393,1.50768,2.88059,1.34878,1.05265,6.99444,38.6497,19.2128,3.13651,3.8183,0.496091,1.96364,1034,18,0.745951,860,1,0,16.1562
1413,1,0.819842,0.793145,0.322607,-0.275193,-0.0765801,0.902402,4.23699,1.36161,1.57619,2.03925,1.67186,1.61742,42.9547,32.3304,15.4419,3.47485,5.49228,0.875794,0.621591,1406,18,0.778243,488,1,0,21.9688
1414,1,0.512306,0.509574,-0.159235,0.370682,-0.188889,0.895299,4.7846,2.46432,3.14159,2.37775,1.21813,1.21164,7.61742,32.0808,1.78831,3.00245,1.76861,0.830539,4.09872,907,15,0.83277,1068,1,0,14.1719
1415,1,0.653055,0.506134,-0.148395,0.207199,-0.23472,0.938059,2.53262,1.31084,1.52778,1.00548,0.65663,0.508906,15.7439,0.716463,0.801829,1.34755,1.94712,0.515401,3.84569,82,5,0.625284,2045,1,1,1.28125
1416,1,0.296122,0.146782,0.119092,-0.353822,-0.0835281,0.923932,4.98264,1.72705,1.80216,1.92053,0.568709,0.281899,13.4672,42.2418,22.1557,1.221,4.94691,0.765185,1.15596,61,7,0.220459,2227,1,0,0.953125
1417,1,0.846004,0.72492,0.0585755,0.347557,0.144914,0.924539,2.87385,1.07328,4.30832,2.27726,1.92657,1.65083,40.0743,2.70622,15.2255,3.80771,1.55931,0.720394,5.03483,1850,16,0.78525,1147,1,0,28.9062
1418,1,0.853263,0.693768,0.281138,-0.209708,-0.209801,0.91267,4.73889,1.26633,0.478739,1.45665,1.24291,1.01058,26.7516,41.0366,22.0404,2.3909,5.41635,0.716716,0.414938,458,15,0.709835,2482,1,0,7.15625
1419,1,0.339643,0.0740836,0.345641,0.314887,0.0127836,0.883864,0,0,nan,1.86702,0.634121,0.138316,9,31.5174,3,1.08667,0.753334,0.973079,5.55878,43,5,0.901657,347,1,0,0.671875
1420,1,0.58524,0.307729,0.126269,0.342794,0.28171,0.887236,6.27808,1.60651,5.95049,2.97658,1.74201,0.91598,31.7335,2.09047,22.1697,3.23358,1.52531,0.747933,5.37277,1133,20,0.557862,995,1,0,17.7031
1421,1,0.560871,0.271959,0.176127,-0.0888777,0.170505,0.965406,3.81655,1.44572,1.6481,1.17564,0.659383,0.319726,31.6384,43.6071,0.875,1.18669,5.99066,0.397169,0.642151,56,9,0.425248,2194,1,1,0.875
1422,1,0.808368,0.616735,-0.0803633,-0.253379,-0.136844,0.954261,1.97576,2.01892,3.14159,0.844619,0.682763,0.520906,28.4595,36.6824,22.2128,1.30222,4.26283,0.538105,1.73549,74,10,0.65519,2098,1,0,1.15625
1423,1,0.638771,0.493016,-0.245096,0.15595,0.282174,0.914322,3.51798,1.26023,1.01656,1.99894,1.27686,0.985508,18.4304,5.45499,27.9374,2.63201,2.87426,0.589507,4.00761,611,8,0.610721,184,1,1,9.54688
1424,1,0.615179,0.443474,0.315975,-0.279901,0.0242928,0.906215,6.24355,1.60681,4.36575,3.94419,2.42638,1.74915,30.9354,34.1522,2.96184,4.98332,5.58505,0.871562,0.751733,4147,31,0.673918,1588,1,1,64.7969
1425,1,0.944647,0.560514,-0.315232,-0.0665848,-0.19559,0.926251,4.61812,0.472202,1.48131,3.93891,3.72088,2.20781,17.3883,32.3554,22.4158,6.2295,3.14165,0.656077,2.72532,8101,55,0.710284,927,1,0,126.578
1426,1,0.898669,0.785937,0.361007,0.127365,0.092043,0.919228,1.92506,0.871693,5.16615,1.90658,1.71338,1.49845,43.2818,30.248,12.5027,3.31431,0.438971,0.785685,6.04381,1220,18,0.69454,2073,1,0,19.0625
1427,1,0.682377,0.456616,0.222592,-0.336272,-0.0739567,0.912088,2.77214,0.48442,6.28319,1.35432,0.92416,0.618406,9.53261,44.8071,0.34375,1.76419,5.2162,0.830174,0.905164,184,5,0.548314,2317,1,1,2.875
1428,1,0.776826,0.24346,0.0740755,0.272778,-0.241124,0.92842,5.56812,1.172,2.09831,2.15991,1.67787,0.525851,30.7082,22.2135,3.41416,2.40475,1.05153,0.573125,4.72345,466,15,0.631384,1048,1,0,7.28125
1429,1,0.683904,0.506405,-0.00742016,0.196231,-0.0195698,0.980334,2.29293,2.08618,3.14159,1.4223,0.972716,0.72026,13.4855,8.53202,10.7221,1.93291,1.58863,0.395312,4.65463,242,10,0.610105,925,1,0,3.78125
1430,1,0.785299,0.421762,0.26945,0.186356,0.226305,0.917308,1.98116,1.87801,2.3322,1.6694,1.31098,0.704089,33.3044,44.8481,8.60887,2.23077,0.846952,0.667556,5.91998,372,7,0.592187,1102,1,0,5.8125
1431,1,0.727298,0.56517,0.181495,-0.234931,-0.117051,0.947716,5.0598,2.72344,3.99305,1.06605,0.775333,0.602498,38.292,34.322,20.226,1.55088,5.24728,0.60283,0.790137,125,5,0.719631,1575,1,0,1.95312
1432,1,0.370377,0.271302,-0.16465,0.0579346,-0.153342,0.972636,5.78265,1.5787,1.51055,1.08407,0.401513,0.294109,34.3966,23.4914,28.0948,0.952957,2.64689,0.350888,3.32356,29,5,0.430853,2250,1,1,0.453125
1433,1,0.716547,0.497459,-0.152888,0.152322,-0.210713,0.953427,2.52727,0.265586,6.28319,0.576752,0.41327,0.286911,17.7059,44.4559,13.3676,0.797548,2.14054,0.435056,3.70763,17,3,0.685566,171,1,0,0.265625
1434,1,0.808492,0.715364,-0.120042,-0.060878,0.042401,0.989993,5.74235,2.26363,0.77168,2.69105,2.17569,1.92508,41.0753,20.026,19.7414,4.38839,3.65374,0.270012,2.71505,2832,24,0.723259,1305,1,0,44.25
1435,1,0.597256,0.362267,-0.0603909,-0.134269,0.185149,0.97162,2.50774,2.85201,3.14159,0.840099,0.501754,0.304341,27.8839,25.9554,24.0625,0.941875,4.47802,0.295524,2.18176,28,4,0.357718,2046,1,0,0.4375
1436,1,0.817359,0.582402,-0.345374,-0.251994,0.117008,0.896396,3.84804,0.168387,0,1.49829,1.22464,0.872604,38.4913,29.1632,25.3002,2.29109,3.90172,0.883522,2.64106,403,13,0.729605,861,1,0,6.29688
1437,1,0.879868,0.326504,-0.198251,0.23756,0.170389,0.935537,0.528471,1.63831,3.95522,1.81579,1.59765,0.59286,22.5883,4.84796,22.3275,2.31547,2.4464,0.629159,4.1971,416,12,0.597903,1987,1,0,6.5
1438,1,0.786228,0.495947,-0.0818376,-0.280638,-0.0491669,0.955054,1.12071,0.259427,0,2.4772,1.94765,1.22856,6.98059,19.1299,0.863487,3.56633,4.37721,0.593318,1.80311,1520,14,0.800816,1169,1,1,23.75
1439,1,0.786087,0.624174,-0.221186,-0.226336,0.0845874,0.944825,4.56894,1.01314,1.55206,1.91927,1.50871,1.19796,10.2931,41.6237,10.2988,2.97349,4.02779,0.644006,2.43398,881,17,0.763171,2080,1,0,13.7656
1440,1,0.629476,0.53042,0.282379,-0.317326,0.160177,0.891016,5.57156,1.29315,2.013,1.87081,1.17763,0.992317,36.5246,16.7665,25.0893,2.55664,5.61745,0.877426,1.02148,560,11,0.796432,601,1,0,8.75
1441,1,0.877703,0.503456,-0.207836,-0.0453336,0.266321,0.940118,1.73419,2.46339,2.53914,2.9152,2.55868,1.46768,36.2555,3.43442,17.7114,4.33876,3.6324,0.428719,3.20289,2737,18,0.70543,2346,1,0,42.7656
1442,1,0.588927,0.0892176,0.147532,-0.328624,0.268975,0.893249,1.53689,1.52154,1.28134,4.33684,2.55408,0.386922,17.2405,42.3161,16.8241,3.12739,5.42684,0.737011,1.44131,1025,12,0.565155,309,1,0,16.0156
1443,1,0.599265,0.463207,0.000619372,0.255157,0.230343,0.939062,0.10649,1.3622,1.71237,0.782963,0.469202,0.362674,15.0968,22.8387,2.5,0.974378,1.80891,0.516021,4.95536,31,5,0.492476,204,1,0,0.484375
1444,1,0.583896,0.179117,-0.0246522,0.220349,0.100234,0.969944,0.813838,0.171564,4.04935,3.00225,1.75301,0.537755,5.82396,4.43676,0.273669,2.72222,1.78519,0.447163,4.70395,676,7,0.561483,332,1,1,10.5625
1445,1,0.817325,0.720349,-0.334191,0.0494909,0.0291568,0.940753,0.602598,0.499796,0,1.53705,1.25627,1.10721,22.7565,19.8525,28.3038,2.52428,3.02555,0.689233,3.3196,539,14,0.735512,241,1,1,8.42188
1446,1,0.651563,0.272633,0.0404097,-0.28124,0.195256,0.938694,0.624594,1.76551,0,3.26801,2.12932,0.890967,11.2087,7.78609,1.36335,3.56946,5.06018,0.576194,1.63317,1524,16,0.648119,2281,1,1,23.8125
1447,1,0.714661,0.421481,0.278006,-0.103192,0.360665,0.884299,3.46439,2.00536,3.14159,1.20983,0.864619,0.509921,17.7936,16.8655,22.5777,1.5793,0.0318351,0.602136,0.742683,132,8,0.670293,2016,1,0,2.0625
1448,1,0.741591,0.538666,-0.0900456,-0.166404,-0.194559,0.96247,3.65107,2.8705,3.14159,3.79249,2.81248,2.04288,33.8936,27.1701,15.0242,5.52707,4.01693,0.380704,1.86734,5658,27,0.852495,2178,1,0,88.4062
1449,1,0.53077,0.410392,0.108692,0.00951695,0.0995668,0.989031,5.13585,2.93165,3.14159,2.58965,1.37451,1.06277,32.7909,28.6571,21.1346,3.02001,0.187669,0.21865,0.0129962,923,16,0.624478,855,1,0,14.4219
1450,1,0.653353,0.238546,-0.197845,0.318976,0.290768,0.880094,1.53671,1.76121,3.18167,0.907819,0.593126,0.216557,9.2037,42.1481,25.9722,0.930526,2.44507,0.769551,4.47631,27,5,0.480699,527,1,0,0.421875
1451,1,0.6462,0.360947,0.0301947,-0.0169789,0.0484845,0.998223,5.12443,1.89996,5.32209,2.86994,1.85456,1.03589,24.1163,4.71444,25.1937,3.44577,5.81947,0.0692947,0.560781,1371,16,0.686596,2456,1,0,21.4219
1452,1,0.717064,0.524631,-0.0942591,-0.250788,-0.221802,0.937563,1.50402,2.68849,4.82733,2.07146,1.48537,1.08675,6.22951,2.09828,25.9276,2.92894,4.12057,0.54246,1.69801,842,10,0.731157,894,1,0,13.1562
1453,1,0.780308,0.130659,-0.069472,-0.257166,-0.129248,0.955162,1.23893,1.28788,3.33672,1.83042,1.42829,0.239161,38.9096,17.6436,20.7057,1.61441,4.31404,0.539279,1.70015,141,7,0.421182,102,1,0,2.20312
1454,1,0.650327,0.598366,-0.263477,-0.212177,0.0889721,0.936827,2.37652,1.07249,1.01638,3.16648,2.05925,1.89472,13.9535,3.19237,7.78463,4.46803,3.91424,0.690195,2.55832,2989,21,0.598602,2784,1,0,46.7031
1455,1,0.479092,0.267349,-0.142767,0.134461,0.360549,0.91189,4.40423,1.32045,1.69851,1.08414,0.519405,0.289844,25.85,21.6571,14.2571,1.0146,2.76267,0.394793,4.27356,35,4,0.327498,911,1,0,0.546875
1456,1,0.63971,0.420924,-0.0514745,0.102085,-0.00810445,0.99341,0.512815,2.37274,0.435255,2.23195,1.4278,0.939482,4.6223,31.3345,19.3551,2.80555,2.02967,0.229157,4.2372,740,13,0.666216,1401,1,0,11.5625
1457,1,0.795431,0.290055,-0.318832,0.0867989,0.291624,0.897645,1.64285,0.0574375,6.28319,2.61175,2.07747,0.757552,29.9721,13.3803,0.402861,3.09761,3.18991,0.673531,3.72151,996,14,0.603333,1233,1,1,15.5625
1458,1,0.663369,0.379522,0.175974,-0.227521,0.342377,0.894453,4.68261,1.54594,6.18614,1.06231,0.704706,0.403171,3.78082,38.8014,28.5753,1.29633,5.7363,0.583508,1.27803,73,4,0.597755,1699,1,1,1.14062
1459,1,0.73412,0.532769,0.194322,0.0650643,-0.114846,0.972017,0.407443,0.698777,4.2717,1.56538,1.14917,0.833984,36.4004,45.1985,7.67994,2.21466,0.205488,0.412774,5.84248,364,7,0.607228,478,1,0,5.6875
1460,1,0.907935,0.452466,0.0515155,0.0422036,-0.231945,0.970447,4.80243,2.57057,4.7002,1.53256,1.39146,0.693431,43.7367,18.1138,19.552,2.19832,0.451757,0.133291,5.36222,356,10,0.584049,1940,1,0,5.5625
1461,1,0.702762,0.5188,0.291791,-0.023658,0.328708,0.897914,0.684078,2.52306,4.32607,2.33549,1.64129,1.21165,7.31607,35.6591,3.7939,3.23928,0.270025,0.594199,0.431828,1139,27,0.640581,1617,1,0,17.7969
