5 conditional CDFs; [sample space CDF values] for 9 marks (v1,v2,v3,varphi1p,Phip,varphi2p,varphi1,Phi,varphi2p) first value is minimum of d_5 (average distance of closest 5 points)
0.000000 
1.298436,0.250405,1.178597,0.320912,1.073522,0.257338,-2.702750,0.071843,-1.308367,0.016571,0.328534,0.004274,0.425236,0.060777,0.106153,0.014178,0.434856,0.070941,
1.302761,0.254218,1.181186,0.325169,1.074588,0.257488,-2.696661,0.072898,-1.305392,0.016892,0.331482,0.004285,0.431374,0.061649,0.107062,0.014426,0.440974,0.071953,
1.307086,0.258037,1.183774,0.329409,1.075653,0.257180,-2.690572,0.073954,-1.302417,0.017219,0.334431,0.004279,0.437511,0.062521,0.107971,0.014675,0.447092,0.072965,
1.311412,0.261862,1.186362,0.333629,1.076719,0.258942,-2.684483,0.075010,-1.299443,0.017549,0.337380,0.004730,0.443649,0.063393,0.108880,0.014925,0.453211,0.073976,
1.315737,0.265694,1.188951,0.337831,1.077784,0.270143,-2.678394,0.076068,-1.296468,0.017885,0.340329,0.005964,0.449787,0.064265,0.109788,0.015176,0.459329,0.074988,
1.320062,0.269530,1.191539,0.342015,1.078850,0.271918,-2.672305,0.077126,-1.293493,0.018225,0.343277,0.006416,0.455924,0.065137,0.110697,0.015429,0.465447,0.075999,
1.324387,0.273373,1.194127,0.346180,1.079916,0.271582,-2.666217,0.078185,-1.290519,0.018571,0.346226,0.006410,0.462062,0.066010,0.111606,0.015682,0.471566,0.077011,
1.328712,0.277220,1.196716,0.350325,1.080981,0.271779,-2.660128,0.079244,-1.287544,0.018921,0.349175,0.006421,0.468199,0.066882,0.112515,0.015937,0.477684,0.078022,
1.333037,0.281072,1.199304,0.354452,1.082047,0.271605,-2.654039,0.080305,-1.284569,0.019276,0.352123,0.006414,0.474337,0.067755,0.113424,0.016193,0.483802,0.079033,
1.337363,0.284929,1.201892,0.358560,1.083112,0.271816,-2.647950,0.081365,-1.281595,0.019637,0.355072,0.006418,0.480474,0.068628,0.114333,0.016450,0.489921,0.080044,
1.341688,0.288791,1.204481,0.362648,1.084178,0.271451,-2.641861,0.082427,-1.278620,0.020003,0.358021,0.006415,0.486612,0.069501,0.115241,0.016708,0.496039,0.081056,
1.346013,0.292657,1.207069,0.366718,1.085243,0.273274,-2.635772,0.083489,-1.275646,0.020374,0.360969,0.006418,0.492750,0.070374,0.116150,0.016967,0.502157,0.082067,
1.350338,0.296527,1.209658,0.370768,1.086309,0.284402,-2.629683,0.084552,-1.272671,0.020751,0.363918,0.006416,0.498887,0.071247,0.117059,0.017228,0.508276,0.083077,
1.354663,0.300400,1.212246,0.374799,1.087374,0.286274,-2.623594,0.085615,-1.269696,0.021133,0.366867,0.006417,0.505025,0.072121,0.117968,0.017489,0.514394,0.084088,
1.358988,0.304277,1.214834,0.378811,1.088440,0.285795,-2.617506,0.086678,-1.266722,0.021521,0.369816,0.006416,0.511162,0.072994,0.118877,0.017751,0.520512,0.085099,
1.363314,0.308157,1.217423,0.382804,1.089505,0.286241,-2.611417,0.087742,-1.263747,0.021914,0.372764,0.006417,0.517300,0.073868,0.119785,0.018015,0.526631,0.086110,
